SOrg|SaTy|Sales_Doc|Sold_to|Name_1|Ship_to|Name_11|CustLoy|FocCust|Territory|On|Typ|Material|Item_Description|Order_Qty|Corrqty|ConfirmQty|SU|BO_value|Crcy|InitReqDt|promised|MatAvDt|DlvDate|DS|DB|BOstatus|BO|BOstat_changed|GM|unc|Description|Shp_Cond|Route|Reqdlvdt|key_material
8650|ZRO|7221064460|20281355|CECILIA BETZABE ARAYA|26112074|BODEGA CENTRAL HERRAMIENTAS|nan|X|TCL3100017|2021-01-26|X6|2198138|Campana antipolvo DGH 130|1.0|1.0|1.0|PC|nan|CLP|2021-01-26|2021-02-01|2021-01-29|2021-02-01|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL121|2021-01-26|8650/2198138
8650|ZRO|7221164368|CPD_CL0004|CLIENTES E (BOLETA) RM|CPD_CL0004|CLIENTES E (BOLETA) RM|nan|nan|TCL0000001|2021-02-03|X6|208557|Tapa carcasa motor|1.0|1.0|1.0|PC|2.799|CLP|2021-02-03|2021-02-24|2021-02-24|2021-02-24|A|nan|Unproc|X||A|nan|REPAIR PARTS|ST|ZCL998|2021-02-03|8650/208557
8650|ZRO|7221164768|18870285|CONSTRUCTORA SANTA FE S A|23779670|BODEGA CENTRAL CONST SANTA FE SA|nan|nan|TCL3100010|2021-02-03|X6|208557|Tapa carcasa motor|1.0|1.0|1.0|PC|-124.372|CLP|2021-02-03|2021-02-24|2021-02-24|2021-02-24|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2021-02-03|8650/208557
8650|ZRO|7221748406|15919101|CONSTRUCTORA SALFA SA|27305425|1500E001 C AREA EQUIPO MAYOR|nan|X|TCL3400019|2021-03-29|X6|2076113|Rotor TE 70 220V-240V kit de servicio|1.0|1.0|1.0|PC|-304.171|CLP|2021-03-29|2021-04-30|2021-04-14|2021-04-30|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL126|2021-03-29|8650/2076113
8650|ZRO|7222558401|21495207|SOLTEC CHILE SPA|27746037|PV-SOL DE LILA|nan|X|TCL2600010|2021-06-16|X6|2138147|Engranaje SIW 6AT-A22|1.0|1.0|1.0|PC|nan|CLP|2021-06-17|2021-07-07|2021-07-07|2021-07-07|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2021-06-17|8650/2138147
8650|ZRO|7222742400|15923727|COMERCIAL LEJOMA SPA|19119144|COMERCIAL LEJOMA LTDA.|nan|X|TCL3100021|2021-07-02|X6|2153042|Corredera SAG 125-13S|1.0|1.0|1.0|PC|nan|CLP|2021-07-02|2021-07-13|2021-07-13|2021-07-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2021-07-02|8650/2153042
8650|ZRO|7223221581|23763983|CONSTRUCTORA ALTURAS DEL SUR SPA|25769759|O096 - OBRA / URBANO BUSTAMANTE|nan|nan|TCL3300016|2021-08-20|X6|363951|Motor 220V-240V cpl|1.0|1.0|0.0|PC|nan|CLP||||2021-08-20|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL915|2021-08-20|8650/363951
8650|ZRO|7223221581|23763983|CONSTRUCTORA ALTURAS DEL SUR SPA|25769759|O096 - OBRA / URBANO BUSTAMANTE|nan|nan|TCL3300016|2021-08-20|X6|2008089|Tapa de válvula kit|1.0|1.0|0.0|PC|nan|CLP||||2021-08-20|nan|Z3|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL915|2021-08-20|8650/2008089
8650|ZRO|7223409112|18388815|JUAN RICARDO MORALES VASQUEZ EIRL|28350022|JUAN RICARDO MORALES VASQUEZ EIRL|nan|X|TCL2600010|2021-09-08|X6|3123017|ENCHUFE MACHO NACIONAL 10 AMP|1.0|1.0|1.0|PC|3.300|CLP|2021-09-08|2021-09-09|2021-09-09|2021-09-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0F|ZCL913|2021-09-08|8650/3123017
8650|ZRO|7223409119|18388815|JUAN RICARDO MORALES VASQUEZ EIRL|28350022|JUAN RICARDO MORALES VASQUEZ EIRL|nan|X|TCL2600010|2021-09-08|X6|3123017|ENCHUFE MACHO NACIONAL 10 AMP|1.0|1.0|1.0|PC|3.300|CLP|2021-09-08|2021-09-09|2021-09-09|2021-09-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0F|ZCL913|2021-09-08|8650/3123017
8650|ZRO|7223455230|21383320|INGENIERIA EN SISTEMA DE|27961176|INGERACK|nan|X|TCL3500020|2021-09-13|X6|2085173|Rueda dentada TE3-C_01 z=10 kit|1.0|1.0|1.0|PC|nan|CLP|2021-09-13|2021-10-08|2021-10-07|2021-10-08|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL916|2021-09-13|8650/2085173
8750|OR|572726663|23347714|PEMANAR S.R.L.|23347714|PEMANAR S.R.L.|nan|X|TAR0130101|2021-11-01|X6|280323|Apoyo izquierda cpl|1.0|1.0|1.0|PC|95,34|USD|2021-11-02|2021-11-25|2023-04-19|2023-04-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2021-11-02|8750/280323
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|330119|Retén para ejes 34X47X9|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/330119
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|17955|Junta tórica 24.99X3.53|2.0|2.0|2.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/17955
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|330166|Tapa|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/330166
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|325041|Anillo de junta 28X21,6X4,5|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/325041
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|330116|Anillo de junta 20,55X28X4,8|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/330116
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|345070|Estator cpl|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/345070
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|2021982|Palanca de cambio embal.|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/2021982
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|423852|Excéntrica|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/423852
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|345445|Junta tórica 9X2.5|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/345445
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|345126|Ventilador cpl|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/345126
8650|ZRO|7224243391|17117812|RENTA EQUIPOS PIEDRA LTDA|17117812|RENTA EQUIPOS PIEDRA LTDA|nan|nan|TCL3400014|2021-11-23|X6|70716|Cable de red CH|1.0|1.0|1.0|PC|nan|CLP|2021-11-23|2024-10-02|2024-09-30|2024-10-02|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL103|2021-11-23|8650/70716
8650|ZRO|7224728478|15918406|EQUANS INDUSTRIAL SPA|27937167|ENGIE CLIMATIZACION H. SALVADOR|nan|nan|TCL3800022|2022-01-13|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2022-01-13|2022-03-28|2022-03-23|2022-03-28|A|nan|Unproc|X||A|nan|NURON|0E|ZCL915|2022-01-13|8650/2136396
8650|ZRO|7224728482|15918406|EQUANS INDUSTRIAL SPA|27937167|ENGIE CLIMATIZACION H. SALVADOR|nan|nan|TCL3800022|2022-01-13|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2022-01-13|2022-04-01|2022-03-30|2022-04-01|A|nan|Unproc|X||A|nan|NURON|0E|ZCL915|2022-01-13|8650/2136396
8650|ZRO|7225718562|23319323|METALRED INGENIERIA Y SERVICIOS|26756956|MARIA JOSEFINA 1290|nan|X|TCL3100019|2022-04-12|X6|2019698|Junta tórica 13,4x3 S-FKM 60|1.0|1.0|1.0|PC|-50.000|CLP|2022-04-12|2022-05-13|2022-05-11|2022-05-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-04-12|8650/2019698
8650|ZRO|7225786497|CPD_CL0003|CLIENTES E (BOLETA) SUR|CPD_CL0003|CLIENTES E (BOLETA) SUR|nan|nan|TCL0000001|2022-04-20|X6|2136393|Batería B 22/2.6 Li-ion|2.0|1.0|1.0|PC|nan|CLP|2022-04-20|2022-05-06|2022-05-05|2022-05-06|A|nan|Unproc|X||A|nan|NURON|0E|ZCL103|2022-04-20|8650/2136393
8650|ZRO|7225786497|CPD_CL0003|CLIENTES E (BOLETA) SUR|CPD_CL0003|CLIENTES E (BOLETA) SUR|nan|nan|TCL0000001|2022-04-20|X6|2136393|Batería B 22/2.6 Li-ion|0.0|1.0|1.0|PC|nan|CLP|2022-04-20|2022-05-11|2022-05-10|2022-05-11|A|nan|Unproc|X||A|nan|NURON|0E|ZCL103|2022-04-20|8650/2136393
8750|OR|573046446|23347714|PEMANAR S.R.L.|24674398|PEMANAR S.R.L.|nan|X|TAR0130101|2022-05-04|X6|358310|Buje de cojinete|1.0|1.0|1.0|PC|243,86|USD|2022-05-05|2022-06-23|2024-08-20|2024-08-20|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2022-05-05|8750/358310
8650|ZRO|7225936459|15916898|CONSTRUCTORA POCURO SPA|20585740|terrazas del sol|nan|X|TCL3100017|2022-05-04|X6|341529|Escobilla de carbón 6x10 juego|1.0|1.0|1.0|PC|nan|CLP|2022-05-04|2022-05-10|2022-05-09|2022-05-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL121|2022-05-04|8650/341529
8650|ZRO|7225980743|23613838|F Y B ARRIENDOS SPA|24902312|F Y B ARRIENDOS SPA|nan|X|TCL3100021|2022-05-09|X6|345141|Conector multiple cpl|1.0|1.0|1.0|PC|nan|CLP|2022-05-10|2022-05-16|2022-05-12|2022-05-16|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-05-10|8650/345141
8650|ZRO|7225992919|15996205|AMS Reparación Interna|19186321|AMS Reparación Interna|nan|nan|TCLISAM103|2022-05-10|X6|2233241|Motor SF Drive System set|1.0|1.0|1.0|PC|33.035|CLP|2022-05-10|2022-05-13|2022-05-10|2022-05-13|A|nan|Unproc|X||A|nan|Anchors Chemical|0E|ZCL915|2022-05-10|8650/2233241
8750|ZRHQ|55538815|1051|Hilti Aktiengesellschaft|HUS6600|Hilti Inc|nan|nan|TAR0000001|2022-05-17|X6|2127164|Netzkabel 220V 4m univ|67.0|67.0|67.0|PC|1.151,86|USD|2022-05-19|2022-06-07|2022-06-07|2022-06-07|A|nan|Unproc|X||A|nan|REPAIR PARTS|0K|nan|2022-05-19|8750/2127164
8650|ZRO|7226720969|26343000|CONSTRUCTORA CONSORCIO ICSK-COSAPI|26343001|Obra 385 Proyecto QB2 Flotación|nan|nan|TCL2700011|2022-07-20|X6|2260135|Electrónica 230V embal.|1.0|1.0|1.0|PC|nan|CLP|2022-07-20|2022-10-26|2022-10-24|2022-10-26|A|nan|Unproc|X||A|nan|Anchors Chemical|0E|ZCL915|2022-07-20|8650/2260135
8650|ZRO|7226720970|26343000|CONSTRUCTORA CONSORCIO ICSK-COSAPI|26343001|Obra 385 Proyecto QB2 Flotación|nan|nan|TCL2700011|2022-07-20|X6|2076113|Rotor TE 70 220V-240V kit de servicio|1.0|1.0|1.0|PC|nan|CLP|2022-07-20|2022-08-10|2022-08-05|2022-08-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-07-20|8650/2076113
8650|ZRO|7226763926|15996205|AMS Reparación Interna|19186321|AMS Reparación Interna|nan|nan|TCLISAM103|2022-07-25|X6|2185970|Kit eléctrico TE 30-A36 embal.|1.0|1.0|1.0|PC|176.200|CLP|2022-07-25|2022-07-29|2022-07-27|2022-07-29|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-07-25|8650/2185970
8650|ZRO|7226817197|15923727|COMERCIAL LEJOMA SPA|19119144|COMERCIAL LEJOMA LTDA.|nan|X|TCL3100021|2022-07-29|X6|2146859|Parte de goma TE 500-X(03)|1.0|1.0|1.0|PC|nan|CLP|2022-07-29|2022-09-09|2022-09-07|2022-09-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-07-29|8650/2146859
8650|ZRO|7226904074|15923727|COMERCIAL LEJOMA SPA|19119144|COMERCIAL LEJOMA LTDA.|nan|X|TCL3100021|2022-08-09|X6|2146859|Parte de goma TE 500-X(03)|1.0|1.0|1.0|PC|nan|CLP|2022-08-09|2022-09-09|2022-09-07|2022-09-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-08-09|8650/2146859
8750|OR|573214821|15909569|CONSAR AUSTRAL S.A.|15909569|CONSAR AUSTRAL S.A.|nan|X|TAR0120105|2022-08-16|X6|406292|Tope de profundidad S-DG-D 11x50 cpl|5.0|5.0|5.0|PC|113,77|USD|2022-08-17|2022-09-09|2023-03-29|2023-03-29|A|nan|Unproc|X||A|nan|REPAIR PARTS|S1|nan|2022-08-17|8750/406292
8650|ZRO|7226959549|15924832|JOCELYN MORENO TORREBLANCA|15924832|JOCELYN MORENO TORREBLANCA|nan|X|TCL2600019|2022-08-16|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2022-08-16|2022-08-22|2022-08-19|2022-08-22|A|nan|Unproc|X||A|nan|NURON|0E|ZCL121|2022-08-16|8650/2136396
8650|ZRO|7226959550|15924832|JOCELYN MORENO TORREBLANCA|15924832|JOCELYN MORENO TORREBLANCA|nan|X|TCL2600019|2022-08-16|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2022-08-16|2022-08-22|2022-08-19|2022-08-22|A|nan|Unproc|X||A|nan|NURON|0E|ZCL121|2022-08-16|8650/2136396
8650|ZRO|7226983594|15924832|JOCELYN MORENO TORREBLANCA|15924832|JOCELYN MORENO TORREBLANCA|nan|X|TCL2600019|2022-08-18|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2022-08-18|2022-08-22|2022-08-19|2022-08-22|A|nan|Unproc|X||A|nan|NURON|0E|ZCL121|2022-08-18|8650/2136396
8650|ZRO|7227195081|15914220|Züblin International GmbH Chile SpA|29259849|Züblin International GmbH Chile SpA|nan|X|TCL2900011|2022-09-09|X6|326876|Tapa de empuñadura|1.0|1.0|1.0|PC|-47.832|CLP|2022-09-09|2022-09-23|2022-10-05|2022-10-06|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL121|2022-09-09|8650/326876
8750|OR|573278605|15909940|CACERES DAVID GUSTAVO|26693934|CACERES DAVID GUSTAVO|nan|X|TAR0110310|2022-09-21|X6|277664|Nivel de burbuja|1.0|1.0|1.0|PC|6,78|USD|2022-09-22|2022-10-17|2023-04-13|2023-04-13|A|nan|Unproc|X||A|nan|REPAIR PARTS|S1|nan|2022-09-22|8750/277664
8650|ZRO|7227470753|25178506|ICAFAL TRANSPORTES Y EQUIPOS LTDA|25972444|SOC DE TRANSPORTES DEL MAIPO LTDA|nan|X|TCL2700011|2022-10-05|X6|2198142|Labio de goma small|1.0|1.0|1.0|PC|nan|CLP|2022-10-05|2022-10-17|2022-10-13|2022-10-17|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-10-05|8650/2198142
3000|OR|573312302|18130211|VENTAS AL PUBLICO NAL EN GENERAL HC|18130211|VENTAS AL PUBLICO NAL EN GENERAL HC|nan|nan|TMX0000001|2022-10-10|X7|337111|Mezclador HIT-RE-M|1.0|1.0|0.0|PC|68,40|MXN||||2022-10-10|nan|ZP|Ready|X||nan|X|Anchors Chemical|ST|ZMX998|2022-10-10|3000/337111
8750|OR|573325393|19211839|RUIZ DIEGO HERNAN|19211839|RUIZ DIEGO HERNAN|nan|X|TAR0120105|2022-10-17|X6|2085753|Empuñadura lateral cpl|1.0|1.0|1.0|PC|18,21|USD|2022-10-18|2022-11-10|2025-01-28|2025-01-28|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2022-10-18|8750/2085753
8750|OR|573325393|19211839|RUIZ DIEGO HERNAN|19211839|RUIZ DIEGO HERNAN|nan|X|TAR0120105|2022-10-17|X6|233627|Anillo de encaje 2|15.0|15.0|15.0|PC|56,69|USD|2022-10-18|2022-11-10|2025-01-28|2025-01-28|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2022-10-18|8750/233627
8750|OR|573325393|19211839|RUIZ DIEGO HERNAN|19211839|RUIZ DIEGO HERNAN|nan|X|TAR0120105|2022-10-17|X6|389726|Pieza de retención|50.0|50.0|50.0|PC|188,97|USD|2022-10-18|2022-11-10|2025-01-28|2025-01-28|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2022-10-18|8750/389726
8750|OR|573332903|29302523|GE CONSTRUCCIONES|29310893|GE CONSTRUCCIONES|nan|X|TAR0110304|2022-10-20|X6|2160928|Escobilla de carbón juego|10.0|10.0|10.0|PC|212,00|USD|2022-10-21|2022-11-15|2023-05-12|2023-05-12|A|nan|Unproc|X||A|nan|REPAIR PARTS|S1|nan|2022-10-21|8750/2160928
8650|ZRO|7228041355|15920564|MAQSA SA|15920564|MAQSA SA|nan|X|TCL3400010|2022-11-24|X6|3123017|ENCHUFE MACHO NACIONAL 10 AMP|1.0|1.0|1.0|PC|nan|CLP|2022-11-24|2023-01-24|2023-01-20|2023-01-24|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-11-24|8650/3123017
8750|OR|573400864|15911298|CORTE Y PERFORADO SRL|15911298|CORTE Y PERFORADO SRL|nan|X|TAR0130101|2022-11-29|X6|279346|Torn.cil.c.hueco hex. M12x55 mc|0.0|8.0|8.0|PC|202,08|USD|2022-11-30|2022-12-07|2023-06-23|2023-06-23|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2022-11-30|8750/279346
8650|ZRO|7228201427|25178506|ICAFAL TRANSPORTES Y EQUIPOS LTDA|25972444|SOC DE TRANSPORTES DEL MAIPO LTDA|nan|X|TCL2700011|2022-12-07|X6|2159599|Pistón excitador|2.0|1.0|1.0|PC|nan|CLP|2022-12-07|2022-12-16|2022-12-13|2022-12-16|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-12-07|8650/2159599
8650|ZRO|7228201427|25178506|ICAFAL TRANSPORTES Y EQUIPOS LTDA|25972444|SOC DE TRANSPORTES DEL MAIPO LTDA|nan|X|TCL2700011|2022-12-07|X6|2159599|Pistón excitador|0.0|1.0|1.0|PC|nan|CLP|||2022-12-20|2022-12-22|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-12-07|8650/2159599
8650|ZRO|7228244148|15916898|CONSTRUCTORA POCURO SPA|27982450|TALLER MAQUINARIAS TEMUCO|nan|X|TCL3700016|2022-12-12|ND|2218264|Desbastadora de diamante DGH 130 230V DL|1.0|1.0|1.0|PC|nan|CLP|2022-12-12|2023-02-28|2023-02-27|2023-02-28|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL121|2022-12-12|8650/2218264
8650|ZRO|7228370134|17962656|SOCIEDAD LEMAT LTDA|17962656|SOCIEDAD LEMAT LTDA|nan|nan|TCL3100016|2022-12-21|X6|2146858|Arandela de apoyo|1.0|1.0|1.0|PC|nan|CLP|2022-12-21|2023-01-24|2023-01-18|2023-01-24|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL134|2022-12-21|8650/2146858
8650|ZRO|7228404334|15996205|AMS Reparación Interna|HCLTS0572|Salazar, Daniel|nan|nan|TCL2800021|2022-12-26|X6|2146795|Rotor TE 50 03 220-240V kit de servicio|1.0|1.0|1.0|PC|78.300|CLP|2022-12-26|2023-01-06|2023-01-04|2023-01-06|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2022-12-26|8650/2146795
8650|ZRO|7228503630|15920564|MAQSA SA|20520791|32011000 BODEGA MAQSA PUDAHUEL|nan|X|TCL2500013|2023-01-09|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2023-01-09|2023-01-23|2023-01-23|2023-01-23|A|nan|Unproc|X||A|nan|NURON|0E|nan|2023-01-09|8650/2136396
8650|ZRO|7228503638|15920564|MAQSA SA|20520791|32011000 BODEGA MAQSA PUDAHUEL|nan|X|TCL2500013|2023-01-09|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2023-01-09|2023-01-23|2023-01-23|2023-01-23|A|nan|Unproc|X||A|nan|NURON|0E|nan|2023-01-09|8650/2136396
8650|ZRO|7228503642|15920564|MAQSA SA|20520791|32011000 BODEGA MAQSA PUDAHUEL|nan|X|TCL2500013|2023-01-09|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2023-01-09|2023-01-23|2023-01-23|2023-01-23|A|nan|Unproc|X||A|nan|NURON|0E|nan|2023-01-09|8650/2136396
8650|ZRO|7228503659|15920564|MAQSA SA|20520791|32011000 BODEGA MAQSA PUDAHUEL|nan|X|TCL2500013|2023-01-09|X6|2136396|Batería B 22/5.2 Li-ion|1.0|1.0|1.0|PC|nan|CLP|2023-01-09|2023-01-23|2023-01-23|2023-01-23|A|nan|Unproc|X||A|nan|NURON|0E|nan|2023-01-09|8650/2136396
8650|ZRO|7228675511|21643482|VIAL Y VIVES  DSD S A|21847343|TALLER CENTRAL DE MAQUINARIAS|nan|X|TCL2700022|2023-01-23|X6|391675|Junta tórica 20.22X3.53|1.0|1.0|1.0|PC|-125.834|CLP|2023-01-23|2023-01-31|2023-02-07|2023-02-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL915|2023-01-23|8650/391675
8650|ZRO|7228694876|26932535|CAROLINA BEATRIZ CARMONA VEGA|26932535|CAROLINA BEATRIZ CARMONA VEGA|nan|nan|TCL3100015|2023-01-24|X6|3746|Elemento amortiguador|1.0|1.0|1.0|PC|nan|CLP|2023-01-24|2023-03-09|2023-02-02|2023-03-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|ST|ZCL335|2023-01-24|8650/3746
8650|ZRO|7228938446|26290122|BESALCO C&M S.A.|26290122|BESALCO C&M S.A.|nan|nan|TCL2500010|2023-02-13|X6|2102618|Junta de pistón|2.0|2.0|2.0|PC|nan|CLP|2023-02-13|2023-04-10|2023-04-10|2023-04-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|ST|ZCL998|2023-02-13|8650/2102618
8650|ZRO|7228938446|26290122|BESALCO C&M S.A.|26290122|BESALCO C&M S.A.|nan|nan|TCL2500010|2023-02-13|X6|2024714|Cable de red CH PRCD cpl|1.0|1.0|1.0|PC|-600.000|CLP|2023-02-13|2023-04-10|2023-04-10|2023-04-10|A|nan|Unproc|X||A|nan|REPAIR PARTS|ST|ZCL998|2023-02-13|8650/2024714
8650|ZRO|7229077486|15918042|CONSTRUCTORA ALMAGRO SA|29119440|CONSTRUCTORA ALMAGRO SA|nan|X|TCL3100015|2023-02-23|X6|366272|Resorte de disco C20|1.0|1.0|1.0|PC|176|CLP|2023-02-23|2023-04-05|2023-03-22|2023-04-27|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL335|2023-02-23|8650/366272
8750|OR|573538983|15907732|OBRAS Y SISTEMAS S.A|21492907|OBRAS Y SISTEMAS S.A|nan|X|TAR0110306|2023-02-27|X6|345499|Empuñadura para cincelado cpl|3.0|3.0|3.0|PC|147,60|USD|2023-02-28|2023-03-23|2023-09-19|2023-09-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|S0|nan|2023-02-28|8750/345499
8650|ZRO|7229202129|20418584|CONSTRUCTORA MAP LTDA.|20418584|CONSTRUCTORA MAP LTDA.|nan|X|TCL3100017|2023-03-06|X6|2177050|Tapa TE 500 (03)|1.0|1.0|1.0|PC|nan|CLP|2023-03-06|2023-03-09|2023-03-08|2023-03-09|A|nan|Unproc|X||A|nan|REPAIR PARTS|0E|ZCL121|2023-03-06|8650/2177050
8650|ZRO|7229288201|21495207|SOLTEC CHILE SPA|21495207|SOLTEC CHILE SPA|nan|X|TCL2700020|2023-03-13|X6|2213943|Electrónica SF 4(H)-A22 ATC cpl|1.0|1.0|0.0|PC|nan|CLP||||2023-03-13|nan|nan|Unproc|X||nan|X|REPAIR PARTS|0E|ZCL121|2023-03-13|8650/2213943
8750|OR|573590321|29879151|DESARROLLADORA IMZA S.A|29879151|DESARROLLADORA IMZA S.A|nan|nan|TAR0120107|2023-03-28|X6|51055|Torn.cil.c.hueco hex. M6X30|4.0|4.0|4.0|PC|58,08|USD|2023-03-29|2023-05-31|2023-10-19|2023-10-19|A|nan|Unproc|X||A|nan|REPAIR PARTS|S1|nan|2023-03-29|8750/51055
