
	SOrg.	Delivery	Item	Material	Item Description	 Dlv.Qty	SU	Batch	OPS	PickingSts	WM	GM	Route	Sp.Stck No	Sold-to	Name of Sold-to Party	Pur. Doc.	TrpPlanDt
	3000	371002624	  20	331618	Taco universal HUD-1 10x50 (200)	    200	PC					A	ZMXA01				4538320990	13.03.2025
	8300	371102278	  10	2341238	Pointed chisel TE-SX SM 43	     10	PC					A	ZBRSD7				4538367793	20.03.2025
	3000	371103364	  10	2251363	Batería B 22-255 Li-ion	      2	PC					A	ZMXA01				4538368485	21.03.2025
	3000	371103364	  20	2260054	Cargador de batería C 8-22 115V caja	      1	PC					A	ZMXA01				4538368485	21.03.2025
	3000	371132543	  10	2123401	Adhesivo inyecc. HIT-RE 500 V3/330/1	      1	PC					A	ZMXA01				4538386770	25.03.2025
	3000	371132543	  20	2123384	Adhesivo inyecc. HIT-RE 100/500/1	      1	PC					A	ZMXA01				4538386770	25.03.2025
	3000	371148402	  10	2007057	Portacartucho HIT-CB 500	      1	PC					A	ZMXA01				4538394506	25.03.2025
	3000	371149470	  10	2398669	Pint. cortafuegos de cables CP 679A Plus	     23	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  20	338720	Aplicador DSC caja	      4	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  30	2228525	Hoja del compuesto cortafuego CFS-COS 36	     23	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  40	2101531	Sellador cortafuego FS-ONE MAX 10.1OZ CA	     90	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  50	314721	Barra de masilla cortafuego CP 618	     65	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  60	3438885	Placa de identificación Cortafuego	     80	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371149470	  70	2005843	Aplicador CFS-DISP	      4	PC					A	ZMXA04				4538394850	26.03.2025
	3000	371169493	  10	337111	Mezclador HIT-RE-M	      7	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  20	434437	Anclaje tornillo KH 3/8"x3"	    100	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  30	435006	Broca para taladro TE-CX 3/8"-6"	      3	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  40	435007	Broca para taladro TE-CX 3/8"-12"	      1	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  50	2018447	Varilla anclaje HIT-Z 5/8" x 8"	     60	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  60	2123384	Adhesivo inyecc. HIT-RE 100/500/1	      2	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  70	2156392	Clavo para acero X-S 14 B3 MX	  1.600	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  80	2160223	Martillo combinado TE 30-AVR 120V maletí	      1	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	  90	2165912	Broca para taladro TE-YX 1 1/8"-13"	      1	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 100	2168876	Escoplo TE-SX FM 50	      5	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 110	2197987	Varilla anclaje HAS-E-55 3/8"x8"	     20	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 120	2210174	Ultimate exp anc KB-TZ2 1/4x2 1/2	    100	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 130	2210254	Ultimate exp anc KB-TZ2 1/2x3 3/4	     80	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 140	2210273	Ultimate exp anc KB-TZ2 5/8x6	     15	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 150	2212517	Medidor láser PD-I	      1	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 160	2253848	Atorn. tal. a batería SF 4H-22 maletín	      1	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 170	2333570	Batería B 12-30 Li-ion	      2	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 180	2334276	Adhesivo inyecc. HY 200-R V3 330/1/WH	     15	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 190	2341092	Broca para taladro TE-CX 1/2"-6"	      2	PC					A	ZMXA01				4538405782	27.03.2025
	3000	371169493	 200	2372875	Cargador de batería C 4/12-50 115V caja	      1	PC					A	ZMXA01				4538405782	27.03.2025
	8300	371180757	  10	2119059	Rebarb./Esmerilh. AG 125-15DB	      6	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  20	2095933	Rebarb./Esmerilh. AG 180-20D	     10	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  30	2254883	Aparaf/berbequim bat. SF 6H-22 mala	      4	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  40	2251185	Serra vertical sem fio SJD 6-22 mala	      2	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  50	2253839	Aparaf. perf. a bat. SF 4-22 mala	      3	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  60	2253115	Martelo combinado à bateria TE 30-22 mal	      1	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  70	2251600	Serra de fita SB 4-22 mala	      1	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  80	2352716	Cordless blower NBL 4-22 caixa	      2	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	  90	2333283	Carreg. bateria C 6-22 220V caixa	     20	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	 100	2251355	Bateria B 22-110 Li-ion	     30	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	 110	2333283	Carreg. bateria C 6-22 220V caixa	     11	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371180757	 120	2251355	Bateria B 22-110 Li-ion	     17	PC					A	ZBRSB4		18793343	ANGLOGOLD ASHANTI - QUEIROZ	2103825212	02.04.2025
	8300	371183316	  10	2064703	Mart. demolidor TE 800-AVR 220V	      1	PC					A	ZBRSE3		21418719	LGV PONTA GROSSA ALUGUEL	2103826608	02.04.2025
	8300	371183316	  20	2064703	Mart. demolidor TE 800-AVR 220V	      1	PC					A	ZBRSE3		21418719	LGV PONTA GROSSA ALUGUEL	2103826608	02.04.2025
	8300	371183316	  30	2064703	Mart. demolidor TE 800-AVR 220V	      1	PC					A	ZBRSE3		21418719	LGV PONTA GROSSA ALUGUEL	2103826608	02.04.2025
	8300	371183719	  10	2253115	Martelo combinado à bateria TE 30-22 mal	      1	PC					A	ZBRSI3		22432291	TENDA NEGOCIOS IMOBILIARIOS S A	2103826932	02.04.2025
	8300	371183719	  20	2333283	Carreg. bateria C 6-22 220V caixa	      1	PC					A	ZBRSI3		22432291	TENDA NEGOCIOS IMOBILIARIOS S A	2103826932	02.04.2025
	8300	371183719	  30	2388380	Módulo de dados IC CDM-22	      1	PC					A	ZBRSI3		22432291	TENDA NEGOCIOS IMOBILIARIOS S A	2103826932	02.04.2025
	8300	371184016	  10	2253081	Martelo perfurador bateria TE 6-22 caixa	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  20	2215458	Rebarbadora a bateria AG 6D-22-125 mala	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  30	2122713	Martelo perf. TE 3-ML 220V mala	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  40	2122713	Martelo perf. TE 3-ML 220V mala	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  50	2122713	Martelo perf. TE 3-ML 220V mala	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  60	2121123	Rebarb./Esmerilh. AG 125-13S 230V	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  70	2121123	Rebarb./Esmerilh. AG 125-13S 230V	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  80	2121123	Rebarb./Esmerilh. AG 125-13S 230V	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371184016	  90	438579	Mart. demolidor TE 700-AVR 220V	      1	PC					A	ZBRSD7		30219133	COLINAS I INCORPORADORA	2103827253	02.04.2025
	8300	371185244	  10	2251625	Cordl. imp. wrench SIW 8-22 1/2" case	      1	PC					A	ZBRSD7				4538412451	27.03.2025
	8300	371185244	  20	2251359	Battery pack B 22-170 Li-ion	      1	PC					A	ZBRSD7				4538412451	27.03.2025
	8300	371185244	  30	2300626	Battery charger C 8-22 220V box	      1	PC					A	ZBRSD7				4538412451	27.03.2025
	8300	371185246	  10	2341238	Pointed chisel TE-SX SM 43	     15	PC					A	ZBRSD7				4538412456	27.03.2025
	8300	371186220	  10	2063001	Combihammer TE 70-AVR 220V	      5	PC					A	ZBRSD7				4538161403	13.02.2025
	8300	371186221	  10	2063001	Combihammer TE 70-AVR 220V	      3	PC					A	ZBRSD7				4538302593	08.03.2025
	8300	371186222	  10	2063001	Combihammer TE 70-AVR 220V	      1	PC					A	ZBRSD7				4538345054	15.03.2025
	8300	371186223	  10	2063001	Combihammer TE 70-AVR 220V	      2	PC					A	ZBRSD7				4538345057	15.03.2025
	3000	371186435	  10	2150731	Disco de corte AC-D SP 150x2.5	     25	PC					A					4538238308	28.03.2025
	3000	371186435	  20	2150730	Disco de corte AC-D SPX 150x1.2	     25	PC					A					4538238308	28.03.2025
	3000	371186435	  30	2150733	Disco de corte AC-D SPX 180x1.5	     25	PC					A					4538238308	28.03.2025
	3000	371186435	  40	2150736	Disco de corte AC-D SPX 230x1.8	     25	PC					A					4538238308	28.03.2025
	3000	371186435	  50	2150742	Disco de desbaste AG-D SP 150x6.4	     10	PC					A					4538238308	28.03.2025
	3000	371186435	  60	2150743	Disco de desbaste AG-D SPX 150x6.4	     10	PC					A					4538238308	28.03.2025
	3000	371186435	  70	2150745	Disco de desbaste AG-D SPX 180x6.4	     10	PC					A					4538238308	28.03.2025
	3000	371186435	  80	2150747	Disco de desbaste AG-D SPX 230x6.4	     10	PC					A					4538238308	28.03.2025
	3000	371186436	  10	2150737	Disco de corte AC-D SP 230x2.5	     25	PC					A					4538238308	28.03.2025
	3000	371187000	  10	2210255	Ultimate exp anc KB-TZ2 1/2x4 1/2	    100	PC					A	ZMXA01				4538413468	28.03.2025
	3000	371187000	  20	2210256	Ultimate exp anc KB-TZ2 1/2x5 1/2	     60	PC					A	ZMXA01				4538413468	28.03.2025
	3000	371187000	  30	2210273	Ultimate exp anc KB-TZ2 5/8x6	     30	PC					A	ZMXA01				4538413468	28.03.2025
	3000	371187001	  10	2243836	Die SPN CN round	      1	PC					A	ZMX060				4538413240	09.04.2025
	3000	371187001	  20	2253927	Battery charger C 4-22 115V	      3	PC					A	ZMX060				4538413240	09.04.2025
	3000	371187002	  10	2369709	Amoladora angular AG 500-20D 120V caja	      1	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187003	  10	2243290	Disco de pulido AF-D 115 P36-40 SP	     10	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187003	  20	2156391	Clavo de alto rendimiento X-P 24 B3 MX B	  1.000	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187003	  30	2156390	Clavo de alto rendimiento X-P 20 B3 MX B	  1.000	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187003	  40	2123994	Clavo para hormigón X-C 24 B3 MX	  1.000	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187003	  50	2156392	Clavo para acero X-S 14 B3 MX	    400	PC					A	ZMXA04				4538413170	28.03.2025
	3000	371187004	  10	2207574	Anclaje de expansión HDV 1/4"	  1.500	PC					A	ZMXA02				4538413176	28.03.2025
	3000	371187004	  20	2207573	Anclaje de expansión HDV 3/8"	     50	PC					A	ZMXA02				4538413176	28.03.2025
	3000	371187005	  10	32979	Util de colocación HAND 3/8"	      1	PC					A	ZMXA02				4538413176	28.03.2025
	3000	371187005	  20	32979	Util de colocación HAND 3/8"	      1	PC					A	ZMXA02				4538413176	28.03.2025
	3000	371187007	  10	2210273	Ultimate exp anc KB-TZ2 5/8x6	    195	PC					A	ZMXA01				4538413382	28.03.2025
	3000	371187007	  20	2126539	Campana antipolvo (pulido) DG-EX125/ 5"	      8	PC					A	ZMXA01				4538413382	28.03.2025
	3000	371187008	  10	2369709	Amoladora angular AG 500-20D 120V caja	      4	PC					A	ZMXA01				4538413382	28.03.2025
	3000	371187008	  20	2323711	Bolsa de herramientas M	      3	PC					A	ZMXA01				4538413382	28.03.2025
	3000	371187009	  10	2007057	Portacartucho HIT-CB 500	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187009	  20	2167733	Mart. rompedor TE 1000-AVR 120V cable un	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187009	  30	2212517	Medidor láser PD-I	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187009	  40	2261970	Tool tether 15lb (6.8kg)	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187009	  50	2283191	Desbastadora de diamante DGH 130 120V DL	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187010	  10	2250851	Aplicador a batería HDE 500-22 caja	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187010	  20	2251347	Batería B 22-55 Li-ion	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187010	  30	2251351	Batería B 22-85 Li-ion	      1	PC					A	ZMXA05				4538413438	28.03.2025
	3000	371187010	  40	2253927	Cargador de batería C 4-22 115V	      1	PC					A	ZMXA05				4538413438	28.03.2025
	8300	371187013	  10	436061	Concrete nail X-CS 22 P8	  7.500	PC					A					4538026489	21.01.2025
	8300	371194577	  10	2251363	Bateria B 22-255 Li-ion	      2	PC					A	ZBRSL4		26940046	ALEA S A	2103770845	02.04.2025
	8300	371194579	  10	2251363	Bateria B 22-255 Li-ion	      2	PC					A	ZBRSI3		22432291	TENDA NEGOCIOS IMOBILIARIOS S A	2103826932	02.04.2025
	8300	371194581	  10	2229065	Mart. demolidor TE 3000-AVR 230V	      1	PC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	2103828867	02.04.2025
	8300	371194581	  20	2122713	Martelo perf. TE 3-ML 220V mala	      2	PC					A	ZBRSD3		21862594	RG SOLUCOES COMERCIO E SERVICOS	2103828867	02.04.2025
	8750	371198283	  10	2361442	Boquilla porta perno S-SH BT M10/W10	      1	PC					A					4538419249	27.03.2025
	8650	371199165	  10	2062050	Medidor láser PD-E	      1	PC					A	ZCL114				4538419324	27.03.2025
	3000	371201106	  10	2293133	Pletina de seguridad 15lb (6.8kg)	      1	PC					A	ZMXA02				4538420086	28.03.2025
	3000	371201106	  20	2142303	Adhesivo inyecc. HIT-RE 10 580/1-WH	      1	PC					A	ZMXA02				4538420086	28.03.2025
	3000	371201106	  30	337111	Mezclador HIT-RE-M	      1	PC					A	ZMXA02				4538420086	28.03.2025
	3000	371201107	  10	2261838	Gancho para cinturón	      1	PC					A	ZMXA02				4538420086	28.03.2025
	8300	371202016	  10	2149475	Mart. demolidor TE 2000-AVR 230V	      1	PC					A	ZBRSL4		25773203	LOCMASSA ATIBAIA ALUGUEL DE	2103840532	03.04.2025
	8300	371202016	  20	2149475	Mart. demolidor TE 2000-AVR 230V	      1	PC					A	ZBRSL4		25773203	LOCMASSA ATIBAIA ALUGUEL DE	2103840532	03.04.2025
	3000	371202061	  10	2123401	Adhesivo inyecc. HIT-RE 500 V3/330/1	      1	PC					A	ZMXA02				4538420400	31.03.2025
	3000	371202061	  20	2061258	Cinta para cables ECT-UVHB 280X7.5	    100	PC					A	ZMXA02				4538420400	31.03.2025
	3000	371202061	  30	282303	Espatula TE-CX SC 25/6	      1	PC					A	ZMXA02				4538420400	31.03.2025
	3000	371202061	  40	2207029	Espatula TE-YX SC 28/5	      1	PC					A	ZMXA02				4538420400	31.03.2025
