13.09.2024                                                        Dynamic List Display                                                                                                                  1


		CoCd	Plnt	Material	SLoc	MvT	Mat. Doc.	Item	Pstng Date	  Qty in UnE	EUn	Material Description	PO	Movement Type Text	  Amount in LC	Quantity	Supplier	Rec	Mvt	Counter	TETy
		5251	3090	236120	0211	101	5065888361	   1	02.04.2024	          2	PC	Connection end BI (M41)	4536478902	GR stock in transit	         0,00	      2		X	B		WE
		5251	3090	236120		101	5065889956	   1	02.04.2024	          1	PC	Connection end BI (M41)	4536469176	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	236120		101	5065599329	   1	05.03.2024	          1	PC	Connection end BI (M41)	4536291047	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	236120		101	5065596688	   1	05.03.2024	          1	PC	Connection end BI (M41)	4536310202	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	236120		101	5067345276	   1	03.09.2024	          1	PC	Connection end BI (M41)	4537293058	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	236120		101	5066089027	   1	22.04.2024	          1	PC	Connection end BI (M41)	4536593364	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	236120		101	5065007671	   1	08.01.2024	          1	PC	Connection end BI (M41)	4535983879	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	236120		101	5067388159	   1	06.09.2024	          1	PC	Connection end BI (M41)	4537315729	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	236120	8723	101	5067180589	   1	14.08.2024	          1	PC	Connection end BI (M41)	4537205770	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	236120		101	5066807883	   1	03.07.2024	          1	PC	Connection end BI (M41)	4536988055	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	236120	8714	101	5066708327	   1	24.06.2024	          1	PC	Connection end BI (M41)	4536934789	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	236120		101	5064977101	   1	03.01.2024	          1	PC	Connection end BI (M41)	4535966687	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	237328	8723	101	5067392953	   1	06.09.2024	        100	PC	Universal nail X-U 15 P8 TH	4537285218	GR stock in transit	         0,00	    100		X	B		WE
		5211	8790	237328	8716	101	5067392954	   1	06.09.2024	        100	PC	Universal nail X-U 15 P8 TH	4537285218	GR stock in transit	         0,00	    100		X	B		WE
		5241	8690	237330		101	5065898839	   1	03.04.2024	        100	PC	Universal nail X-U 16 P8	4536485074	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5211	8790	237330		101	5065748658	   1	19.03.2024	        100	PC	Universal nail X-U 16 P8	4536402655	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5211	8790	237330		101	5065522345	   1	27.02.2024	        100	PC	Universal nail X-U 16 P8	4536264331	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5211	8790	237330		101	5065144704	   1	22.01.2024	        100	PC	Universal nail X-U 16 P8	4536053739	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5211	8790	237331		101	5067151878	   1	12.08.2024	        100	PC	Universal nail X-U 19 P8	4537184119	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5211	8790	237331		101	5065144715	   1	22.01.2024	        100	PC	Universal nail X-U 19 P8	4536053739	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5251	3090	237345	0192	101	5067109640	   1	06.08.2024	        100	PC	Universal nail X-U 19 MX	4537165064	GR stock in transit	         0,00	    100		X	B		WE
		5251	3090	237345	0176	101	5065887719	   1	02.04.2024	        100	PC	Universal nail X-U 19 MX	4536335781	GR stock in transit	         0,00	    100		X	B		WE
		5251	3090	237347	0192	101	5067109639	   1	06.08.2024	        100	PC	Universal nail X-U 27 MX	4537165064	GR stock in transit	         0,00	    100		X	B		WE
		5251	3090	237351	0192	101	5067109637	   1	06.08.2024	        100	PC	Universal nail X-U 47 MX	4537165064	GR stock in transit	         0,00	    100		X	B		WE
		5251	3090	238727	0170	101	5066447254	   1	29.05.2024	          1	PC	Brush extension HIT-RBV manual	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	241397		101	5067257207	   1	23.08.2024	         50	PC	Flush anchor HDV 3/8"	4537249708	GR st.in tr:ac.assg.	         0,00	     50		X	B		WE
		5251	3090	241397		101	5066985211	   1	23.07.2024	         50	PC	Flush anchor HDV 3/8"	4537095080	GR st.in tr:ac.assg.	         0,00	     50		X	B		WE
		5251	3090	241397		101	5065168495	   1	23.01.2024	         50	PC	Flush anchor HDV 3/8"	4536061941	GR st.in tr:ac.assg.	         0,00	     50		X	B		WE
		5251	3090	241397	0218	101	5065096558	   1	17.01.2024	         50	PC	Flush anchor HDV 3/8"	4536030103	GR stock in transit	         0,00	     50		X	B		WE
		5241	8690	241398		101	5064969879	   1	02.01.2024	         25	PC	Flush anchor HDV 1/2"x2"	4535959074	GR st.in tr:ac.assg.	            0	     25		X	B		WE
		5211	8790	243743		101	5067151874	   1	12.08.2024	          1	PC	Setting tool HSD-G M12 1/2"X50	4537184119	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	243751		101	5067257205	   1	23.08.2024	          1	PC	Setting tool HSD-M M10 3/8"X40	4537249708	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	243752		101	5067155599	   1	12.08.2024	          1	PC	Setting tool HSD-M M12 1/2"X50	4537177140	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	243752		101	5066960595	   1	19.07.2024	          1	PC	Setting tool HSD-M M12 1/2"X50	4537079961	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	243752		101	5064969880	   1	02.01.2024	          1	PC	Setting tool HSD-M M12 1/2"X50	4535959074	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	243753		101	5067422579	   1	10.09.2024	          1	PC	Setting tool HSD-M M16 5/8"X65	4537341198	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	246474		101	5065793686	   1	22.03.2024	         12	PC	Twist drill bit HSS 1/4" (12)	4536430134	GR st.in tr:ac.assg.	         0,00	     12		X	B		WE
		5211	8790	251830		101	5067151867	   1	12.08.2024	          1	PC	Jack screw DD-CS M12S-SM	4537184119	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251830	8743	301	4915446339	   2	05.06.2024	          1	PC	Jack screw DD-CS M12S-SM		TF tfr plnt to plnt	    22.990,89	      1					WA
		5211	8790	251830		101	5066407153	   1	24.05.2024	          1	PC	Jack screw DD-CS M12S-SM	4536769850	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251830		101	5065928461	   1	05.04.2024	          1	PC	Jack screw DD-CS M12S-SM	4536501775	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5067282134	   1	27.08.2024	          1	PC	Quick-locking nut DD-CN-SML	4537264026	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5067245281	   1	22.08.2024	          1	PC	Quick-locking nut DD-CN-SML	4537221298	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5066821636	   1	04.07.2024	          1	PC	Quick-locking nut DD-CN-SML	4536995188	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5066637324	   1	17.06.2024	          1	PC	Quick-locking nut DD-CN-SML	4536892832	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834	0160	101	5066589024	   1	12.06.2024	          1	PC	Quick-locking nut DD-CN-SML	4536869624	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	251834		101	5066120499	   1	24.04.2024	          1	PC	Quick-locking nut DD-CN-SML	4536604271	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5065916372	   1	04.04.2024	          1	PC	Quick-locking nut DD-CN-SML	4536466442	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	251834		101	5065889959	   1	02.04.2024	          1	PC	Quick-locking nut DD-CN-SML	4536469176	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	251834		101	5066986404	   1	23.07.2024	          1	PC	Quick-locking nut DD-CN-SML	4537095613	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	251834		101	5066716708	   1	25.06.2024	          1	PC	Quick-locking nut DD-CN-SML	4536934680	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	251834		101	5067221458	   1	20.08.2024	          1	PC	Quick-locking nut DD-CN-SML	4537228999	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251834		101	5067151870	   1	12.08.2024	          1	PC	Quick-locking nut DD-CN-SML	4537184119	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251834		101	5066808768	   1	03.07.2024	          1	PC	Quick-locking nut DD-CN-SML	4536988055	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251834		101	5066530142	   1	06.06.2024	          1	PC	Quick-locking nut DD-CN-SML	4536830715	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5211	8790	251834		101	5066407152	   1	24.05.2024	          1	PC	Quick-locking nut DD-CN-SML	4536769850	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	259271		101	5065491473	   1	23.02.2024	          1	PC	Cleaning kit DX	4536254974	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	259768	0172	101	5065433627	   1	19.02.2024	          1	PC	Dispenser gun CF DS-1	4536165023	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	259768	0172	101	5065236441	   1	30.01.2024	          1	PC	Dispenser gun CF DS-1	4536101202	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	259768		101	5067269213	   1	26.08.2024	          1	PC	Dispenser gun CF DS-1	4537255585	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	259768	0560	101	5067155325	   1	12.08.2024	          1	PC	Dispenser gun CF DS-1	4537184721	GR stock in transit	            0	      1		X	B		WE
		5211	8790	267720	8714	101	5067021393	   1	26.07.2024	          1	PC	Dust extr. hood (slitting) DC-EX 125/5"M	4536934789	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	271981		101	5065417023	   1	16.02.2024	        100	PC	Threaded stud X-EM8H-15-12P8	4536212234	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5211	8790	271981		101	5066119714	   1	24.04.2024	        100	PC	Threaded stud X-EM8H-15-12P8	4536604395	GR st.in tr:ac.assg.	         0,00	    100		X	B		WE
		5251	3090	273204		101	5066986663	   1	23.07.2024	          1	PC	Round steel brush HIT-RB 1/2"	4537080074	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273204	0170	101	5066447461	   1	29.05.2024	          2	PC	Round steel brush HIT-RB 1/2"	4536762345	GR stock in transit	         0,00	      2		X	B		WE
		5251	3090	273204	0218	101	5065791902	   1	22.03.2024	          1	PC	Round steel brush HIT-RB 1/2"	4536363970	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273204		101	5065775702	   1	21.03.2024	          1	PC	Round steel brush HIT-RB 1/2"	4536403729	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273204	0167	101	5065538053	   1	28.02.2024	          1	PC	Round steel brush HIT-RB 1/2"	4536281433	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	273204		101	5067276498	   1	27.08.2024	          1	PC	Round steel brush HIT-RB 1/2"	4537256091	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	273204		101	5066748684	   1	27.06.2024	          1	PC	Round steel brush HIT-RB 1/2"	4536956392	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	273204	0606	101	5065020347	   1	09.01.2024	          2	PC	Round steel brush HIT-RB 1/2"	4535985994	GR stock in transit	            0	      2		X	B		WE
		5251	3090	273205		101	5066986664	   1	23.07.2024	          1	PC	Round steel brush HIT-RB 9/16"	4537080074	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207		101	5066986985	   1	23.07.2024	          1	PC	Round steel brush HIT-RB 5/8"	4537080074	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207		101	5066489780	   1	03.06.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536798319	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207		101	5066272682	   1	10.05.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536694509	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207		101	5065876515	   1	01.04.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536449921	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207	0167	101	5065538054	   1	28.02.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536281433	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273207		101	5065269349	   1	01.02.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536101557	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273207	0255	101	5065166328	   1	23.01.2024	          1	PC	Round steel brush HIT-RB 5/8"	4536070986	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273210		101	5066986660	   1	23.07.2024	          1	PC	Round steel brush HIT-RB 3/4"	4537080074	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273211		101	5067155983	   1	12.08.2024	          1	PC	Round steel brush HIT-RB 7/8"	4537191219	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273211		101	5066986661	   1	23.07.2024	          1	PC	Round steel brush HIT-RB 7/8"	4537080074	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273211	0156	101	5066352524	   1	20.05.2024	          1	PC	Round steel brush HIT-RB 7/8"	4536737348	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273211		101	5065434917	   1	19.02.2024	          1	PC	Round steel brush HIT-RB 7/8"	4536202937	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273211		101	5065269347	   1	01.02.2024	          1	PC	Round steel brush HIT-RB 7/8"	4536101652	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273211	0255	101	5065166329	   1	23.01.2024	          1	PC	Round steel brush HIT-RB 7/8"	4536070986	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273212		101	5065352385	   1	10.02.2024	          1	PC	Round steel brush HIT-RB 1"	4536158113	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273214	0156	101	5066352775	   1	20.05.2024	          1	PC	Round steel brush HIT-RB 1 1/8"	4536737348	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273214		101	5066203116	   1	02.05.2024	          1	PC	Round steel brush HIT-RB 1 1/8"	4536614761	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273214		101	5065269348	   1	01.02.2024	          1	PC	Round steel brush HIT-RB 1 1/8"	4536101652	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	273214	0271	101	5065180686	   1	24.01.2024	          1	PC	Round steel brush HIT-RB 1 1/8"	4536077675	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	273216		101	5066203121	   1	02.05.2024	          1	PC	Round steel brush HIT-RB 1 1/4"	4536614761	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	273742		101	5066761606	   6	28.06.2024	          1	PC	Hammer drill UH 700 230V	4536956441	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	273742		101	5066634896	   1	17.06.2024	          1	PC	Hammer drill UH 700 230V	4536885207	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	273742	0607	301	4914230531	   2	06.05.2024	          1	PC	Hammer drill UH 700 230V		TF tfr plnt to plnt	      142.480	      1					WA
		5241	8690	273742		101	5065595372	   1	05.03.2024	          1	PC	Hammer drill UH 700 230V	4536309622	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	273745	0161	101	5066533457	   1	06.06.2024	          1	PC	Hammer drill UH 700 120V	4536831187	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	274087		101	5066896778	   1	12.07.2024	        100	PC	Electr. cable clamp X-EKSC 25 MX	4537041663	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5241	8690	274087		101	5066389405	   1	23.05.2024	        100	PC	Electr. cable clamp X-EKSC 25 MX	4536737396	GR st.in tr:ac.assg.	            0	    100		X	B		WE
		5241	8690	281862		101	5067290158	   1	28.08.2024	          1	PC	Hose coupling	4537264555	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	281862		101	5065858594	   1	28.03.2024	          1	PC	Hose coupling	4536457696	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	281862		101	5065337416	   1	08.02.2024	          1	PC	Hose coupling	4536164560	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	282299	0218	101	5067453636	   1	12.09.2024	          1	PC	Pointed chisel TE-CX SM 25	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	282299		101	5067352318	   1	03.09.2024	          1	PC	Pointed chisel TE-CX SM 25	4537301991	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282299	0161	101	5066168974	   1	29.04.2024	          1	PC	Pointed chisel TE-CX SM 25	4536637806	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	282299		101	5065640723	   1	08.03.2024	          1	PC	Pointed chisel TE-CX SM 25	4536345153	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282299		101	5065309284	   1	07.02.2024	          1	PC	Pointed chisel TE-CX SM 25	4536149843	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282299		101	5065011625	   1	08.01.2024	          1	PC	Pointed chisel TE-CX SM 25	4535985854	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	282299		101	5067081205	   1	02.08.2024	          1	PC	Pointed chisel TE-CX SM 25	4537144152	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282299		101	5065456686	   1	21.02.2024	          1	PC	Pointed chisel TE-CX SM 25	4536231043	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282299		101	5065391266	   1	14.02.2024	          1	PC	Pointed chisel TE-CX SM 25	4536193549	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282299		101	5065253154	   1	31.01.2024	          1	PC	Pointed chisel TE-CX SM 25	4536118602	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	282299		101	5065462799	   1	21.02.2024	          1	PC	Pointed chisel TE-CX SM 25	4536231612	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282301	0218	101	5067453637	   1	12.09.2024	          1	PC	Flat chisel TE-CX FM 25	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	282301		101	5066451535	   1	29.05.2024	          1	PC	Flat chisel TE-CX FM 25	4536788045	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282301		101	5065707375	   1	14.03.2024	          1	PC	Flat chisel TE-CX FM 25	4536345153	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5251	3090	282301		101	5065339266	   1	08.02.2024	          1	PC	Flat chisel TE-CX FM 25	4535985854	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
		5241	8690	282301		101	5067081206	   1	02.08.2024	          1	PC	Flat chisel TE-CX FM 25	4537144152	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282301		101	5066575941	   1	11.06.2024	          1	PC	Flat chisel TE-CX FM 25	4536862960	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282301		101	5065391265	   1	14.02.2024	          1	PC	Flat chisel TE-CX FM 25	4536193549	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282301		101	5065320694	   1	07.02.2024	          1	PC	Flat chisel TE-CX FM 25	4536156873	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	282301		101	5065304427	   1	06.02.2024	          1	PC	Flat chisel TE-CX FM 25	4536139917	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	282303		101	5065309565	   1	07.02.2024	          1	PC	Scaling chisel TE-CX SC 25/6	4536149843	GR st.in tr:ac.assg.	         0,00	      1		X	B		WE
