27.03.2025			                                                                                                                                  Inbound deliveries per HAG invoices (extended 2)																													  1


		Doc. No.		Shipment	Purch.Doc.	 Item	Material	Material Description	Plnt	SLoc	    PO Quantity	OUn	OUn	  Item	Delivery	Reference	Supplier	POrg	PGr	Vendor	ShPt	Deliv.Date	Doc. Date	Ext. Order Pos	Ext. Order Number	Suppl.Vndr	TrackingNo	Reservation	Reservation item	Reservation order date	Diff.days
		4051572845		10944258	4538390647	00001	2334277	Injectable mortar HY 200-R V3 500/1/WH	8650	0001	           480	PC	PC	000010	681988266	58329985	HLI0550	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56556737	HLI0550	D903885001	0013903885	            0001	06.03.2025	      11
		4051572846		10944259	4538390653	00001	2102194	Gas-actuated tool GX 3 case	8650	0001	             4	PC	PC	000010	681988270	58330406	HLI0550	8650	CL1	9999	8650	12.05.2025	24.03.2025	0040	56554646	HLI0550	D911607006	0013911607	            0006	11.03.2025	       0
		4051572852		10943239	4538390595	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681988283	58330169	HLI0550	8300	L01	9999	8330	20.05.2025	24.03.2025	0010	56557904	HLI0550	D915826001	0013915826	            0001	12.03.2025	       0
		4051572853		10943240	4538390627	00001	2031400	Injectable mortar HIT-MM PLUS 500/2	8330	0001	           480	PC	PC	000010	681988313	58329851	HLI0550	8300	L01	9999	8330	20.05.2025	24.03.2025	0020	56547161	HLI0550	D894136004	0013894136	            0004	03.03.2025	       0
		4051572856		10943241	4538390631	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681988317	58324421	HLI0550	8300	L03	9999	8330	20.05.2025	24.03.2025	0050	56552807	HLI0550	D906325005	0013906325	            0005	08.03.2025	       7
		4051572890		10943242	4538390635	00001	334897	Firestop mortar CP 636 20KG	8330	0001	            20	PC	PC	000010	681988319	58330309	HLI0550	8300	L03	9999	8330	20.05.2025	24.03.2025	0010	56557401	HLI0550	D915834001	0013915834	            0001	12.03.2025	       0
		4051573203		10947094	4538391175	00001	2153651	ON!Track tag AI L5	3000	0001	           900	PC	PC	000010	681988724	58331919	HLI0550	3000	MX1	9999	3000	10.04.2025	24.03.2025	0010	56565318	HLI0550	D932142001	0013932142	            0001	20.03.2025	       0
		4051573385		10948584	4538394446	00001	2261779	Core bit BI 14/320 SP-L abras	8750	0001	             6	PC	PC	000010	681991643	58332796	HLI0550	8750	L05	9999	8750	01.04.2025	25.03.2025	0010	56551978	HLI0550	D904366001	0013904366	            0001	06.03.2025	       0
		4051573385		10948584	4538394447	00001	2261779	Core bit BI 14/320 SP-L abras	8750	0001	             8	PC	PC	000010	681991644	58332797	HLI0550	8750	L05	9999	8750	01.04.2025	25.03.2025	0010	56551978	HLI0550	D904366001	0013904366	            0001	06.03.2025	       0
		4051574459		10957423	4538412286	00001	2126032	Roughening tool TE-YRT 35/600	3000	0001	             4	PC	PC	000010	682005643	58334977	HLI0550	3000	MX1	9999	3000	31.03.2025	26.03.2025	0010	56571661	HLI0550	D944854001	0013944854	            0001	25.03.2025	       0
		4051546154		10740679	4537962164	00001	2156390	High performance nail X-P 20 B3 MX BULK	3000	0001	       108.000	PC	PC	000010	681647951	58269341	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56478977	HLI0550	D742277017	0013742277	            0017	17.12.2024	       0
		4051546160		10740680	4537962172	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	3000	0001	           288	PC	PC	000010	681647964	58269760	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0010	56477621	HLI0550	D737041001	0013737041	            0001	12.12.2024	       0
		4051550437		10783030	4538020779	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681694509	58279117	HLI0550	8300	L01	9999	8330	04.04.2025	20.01.2025	0020	56484199	HLI0550	D753008005	0013753008	            0005	00.00.0000	       0
		4051550438		10783031	4538020781	00001	2101534	Firestop sealant FS-ONE MAX 10.1OZ CART	8330	0001	           180	PC	PC	000010	681694511	58279563	HLI0550	8300	L03	9999	8330	04.04.2025	20.01.2025	0050	56489151	HLI0550	D767344005	0013767344	            0005	06.01.2025	       7
		4051551577		10788904	4538036531	00001	283512	Sheet metal nail X-ENP-21 HVB	3000	0001	        72.000	PC	PC	000010	681706845	58280831	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56477750	HLI0550	D736785001	0013736785	            0001	12.12.2024	      14
		4051555917		10821361	4538114686	00001	237344	Universal nail X-U 16 MX	3000	0001	           500	PC	PC	000010	681769889	58293995	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0020	56497368	HLI0550	D785953009	0013785953	            0009	15.01.2025	      14
		4051557543		10832398	4538143097	00001	2164508	Adhesive capsule HVU2 M16x125	8750	0001	           360	PC	PC	000010	681792736	58297680	HLI0550	8750	L01	9999	8750	10.04.2025	11.02.2025	0070	56484198	HLI0550	D753009010	0013753009	            0010	23.12.2024	      28
		4051557474		10832275	4538143159	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681792809	58296068	HLI0550	8300	L01	9999	8330	03.04.2025	10.02.2025	0010	56512633	HLI0550	D816351001	0013816351	            0001	29.01.2025	       0
		4051557474		10832275	4538143162	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681792810	58296067	HLI0550	8300	L01	9999	8330	03.04.2025	10.02.2025	0010	56512633	HLI0550	D816351001	0013816351	            0001	29.01.2025	       0
		4051557476		10832276	4538143244	00001	2164508	Adhesive capsule HVU2 M16x125	8330	0001	           360	PC	PC	000010	681792894	58291590	HLI0550	8300	L01	9999	8330	03.04.2025	10.02.2025	0010	56497816	HLI0550	D786728001	0013786728	            0001	15.01.2025	       7
		4051557476		10832276	4538143245	00001	2164508	Adhesive capsule HVU2 M16x125	8330	0001	           360	PC	PC	000010	681792895	58292025	HLI0550	8300	L01	9999	8330	03.04.2025	10.02.2025	0010	56497816	HLI0550	D786728001	0013786728	            0001	15.01.2025	       7
		4051560363		10851348	4538180296	00001	2043848	Diamond coring tool DD 30-W 220V	8330	0001	             1	PC	PC	000010	681821670	58303192	HLI0550	8300	L05	9999	8330	08.04.2025	17.02.2025	0020	56469904	HLI0550	D724726002	0013724726	            0002	07.12.2024	      43
		4051560363		10851348	4538180297	00001	2429806	Bushing tool TE-Y BT 4x4	8330	0001	             2	PC	PC	000010	681821671	58303451	HLI0550	8300	L09	9999	8330	08.04.2025	17.02.2025	0080	56484159	HLI0550	D752900013	0013752900	            0013	23.12.2024	       0
		4051560001		10847881	4538180855	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681822025	58302847	HLI0550	8300	L01	9999	8330	08.04.2025	17.02.2025	0010	56520216	HLI0550	D816346001	0013816346	            0001	29.01.2025	       7
		4051560001		10847881	4538180856	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681822026	58302846	HLI0550	8300	L01	9999	8330	08.04.2025	17.02.2025	0010	56520216	HLI0550	D816346001	0013816346	            0001	29.01.2025	       7
		4051560001		10847881	4538180858	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681822027	58302848	HLI0550	8300	L01	9999	8330	08.04.2025	17.02.2025	0010	56520216	HLI0550	D816346001	0013816346	            0001	29.01.2025	       7
		4051560003		10847882	4538180862	00001	2281190	Firestop coating CP 670 17,5kg	8330	0001	            24	PC	PC	000010	681822029	58302569	HLI0550	8300	L03	9999	8330	08.04.2025	17.02.2025	0070	56501309	HLI0550	D793758008	0013793758	            0008	18.01.2025	      21
		4051560005		10848533	4538180869	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681822033	58302853	HLI0550	8300	L03	9999	8330	08.04.2025	17.02.2025	0060	56515267	HLI0550	D820870006	0013820870	            0006	01.02.2025	       7
		4051560005		10848533	4538180871	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681822034	58302845	HLI0550	8300	L03	9999	8330	08.04.2025	17.02.2025	0060	56515267	HLI0550	D820870006	0013820870	            0006	01.02.2025	       7
		4051560005		10848533	4538180872	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681822035	58302844	HLI0550	8300	L03	9999	8330	08.04.2025	17.02.2025	0060	56515267	HLI0550	D820870006	0013820870	            0006	01.02.2025	       7
		4051562621		10867117	4538222436	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681855455	58308185	HLI0550	8300	L01	9999	8330	15.04.2025	24.02.2025	0010	56527143	HLI0550	D850382001	0013850382	            0001	12.02.2025	       0
		4051562621		10867117	4538222437	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681855456	58308184	HLI0550	8300	L01	9999	8330	15.04.2025	24.02.2025	0010	56527143	HLI0550	D850382001	0013850382	            0001	12.02.2025	       0
		4051562621		10867117	4538222438	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           288	PC	PC	000010	681855457	58308186	HLI0550	8300	L01	9999	8330	15.04.2025	24.02.2025	0010	56527143	HLI0550	D850382001	0013850382	            0001	12.02.2025	       0
		4051562621		10867117	4538222439	00001	2222545	Injectable mortar HIT-RE 100-HC 580/1	8330	0001	           216	PC	PC	000010	681855458	58308187	HLI0550	8300	L01	9999	8330	15.04.2025	24.02.2025	0010	56527144	HLI0550	D850383001	0013850383	            0001	12.02.2025	       0
		4051562622		10867118	4538222455	00001	2281190	Firestop coating CP 670 17,5kg	8330	0001	            24	PC	PC	000010	681855472	58308140	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0020	56514037	HLI0550	D818727002	0013818727	            0002	30.01.2025	      14
		4051562623		10867119	4538222459	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681855476	58308180	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0010	56527184	HLI0550	D850384001	0013850384	            0001	12.02.2025	       0
		4051562623		10867119	4538222460	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681855477	58308181	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0010	56527184	HLI0550	D850384001	0013850384	            0001	12.02.2025	       0
		4051562623		10867119	4538222462	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681855478	58308196	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0010	56527184	HLI0550	D850384001	0013850384	            0001	12.02.2025	       0
		4051562623		10867119	4538222463	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681855479	58308183	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0010	56527184	HLI0550	D850384001	0013850384	            0001	12.02.2025	       0
		4051562623		10867119	4538222464	00001	2116103	Insulating foam CF-I 65  ECO	8330	0001	           336	PC	PC	000010	681855480	58308179	HLI0550	8300	L03	9999	8330	15.04.2025	24.02.2025	0010	56527185	HLI0550	D850385001	0013850385	            0001	12.02.2025	       0
		4051562697		10867120	4538222467	00001	2378314	Laser receiver PRA 20	8330	0001	             1	PC	PC	000010	681855483	58308776	HLI0550	8300	L07	9999	8330	15.04.2025	24.02.2025	0140	56530211	HLI0550	D854311016	0013854311	            0016	15.02.2025	       0
		4051562998		10869794	4538224318	00001	2162082	Carbon brush TE 70-ATC/500-X 100-120V	3000	0001	             5	PC	PC	000010	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0010	56491285	HLI0550	D749855006	0013749855	            0006	23.12.2024	      41
		4051562998		10869794	4538224322	00001	409303	Accessory kit DD M16	3000	0001	             1	PC	PC	000010	681856887	58309296	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0010	56525939	HLI0550	D847695002	0013847695	            0002	11.02.2025	       7
		4051565324		10885285	4538277995	00001	2378314	Laser receiver PRA 20	8330	0001	             4	PC	PC	000010	681898720	58314177	HLI0550	8300	L07	9999	8330	29.04.2025	05.03.2025	0120	56538063	HLI0550	D870652014	0013870652	            0014	22.02.2025	       8
		4051565877		10888550	4538278309	00001	2105407	Universal nail X-P 36 B3 P7	3000	0001	           200	PC	PC	000010	681899048	58316628	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0010	56535332	HLI0550	D867082007	0013867082	            0007	20.02.2025	       0
		4051565877		10888550	4538278310	00001	2156392	Steel nail X-S 14 B3 MX	3000	0001	        86.400	PC	PC	000010	681899049	58315464	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0010	56535371	HLI0550	D866607002	0013866607	            0002	20.02.2025	       0
		4051566525		10894688	4538281101	00001	2294729	Capsule HUS4-MAX 10	8750	0001	            50	PC	PC	000010	681901319	58317557	HLI0550	8750	L02	9999	8750	01.04.2025	05.03.2025	0020	56525695	HLI0550	D847924005	0013847924	            0005	11.02.2025	-36
		4051567713		10911434	4538307069	00001	2123404	Injectable mortar HIT-RE 500 V3/500/1	8750	0001	           480	PC	PC	000010	681922707	58319081	HLI0550	8750	L01	9999	8750	07.05.2025	10.03.2025	0010	56539888	HLI0550	D873958001	0013873958	            0001	24.02.2025	       0
		4051567713		10911434	4538307070	00001	2123404	Injectable mortar HIT-RE 500 V3/500/1	8750	0001	           480	PC	PC	000010	681922708	58319085	HLI0550	8750	L01	9999	8750	07.05.2025	10.03.2025	0010	56539888	HLI0550	D873958001	0013873958	            0001	24.02.2025	       0
		4051567713		10911434	4538307071	00001	2123404	Injectable mortar HIT-RE 500 V3/500/1	8750	0001	           480	PC	PC	000010	681922709	58319084	HLI0550	8750	L01	9999	8750	07.05.2025	10.03.2025	0010	56539888	HLI0550	D873958001	0013873958	            0001	24.02.2025	       0
		4051567713		10911434	4538307072	00001	2123404	Injectable mortar HIT-RE 500 V3/500/1	8750	0001	           480	PC	PC	000010	681922710	58319083	HLI0550	8750	L01	9999	8750	07.05.2025	10.03.2025	0010	56544517	HLI0550	D883993001	0013883993	            0001	27.02.2025	       0
		4051567714		10911435	4538307076	00001	338725	Firestop foam CP 620 US	8750	0001	           168	PC	PC	000010	681922714	58320121	HLI0550	8750	L03	9999	8750	07.05.2025	10.03.2025	0010	56489016	HLI0550	D766011001	0013766011	            0001	06.01.2025	      28
		4051567714		10911435	4538307077	00001	338725	Firestop foam CP 620 US	8750	0001	            12	PC	PC	000010	681922715	58320514	HLI0550	8750	L03	9999	8750	07.05.2025	10.03.2025	0010	56489016	HLI0550	D766011001	0013766011	            0001	06.01.2025	      28
		4051567714		10911435	4538307078	00001	338725	Firestop foam CP 620 US	8750	0001	           360	PC	PC	000010	681922716	58319086	HLI0550	8750	L03	9999	8750	07.05.2025	10.03.2025	0010	56502828	HLI0550	D796411001	0013796411	            0001	20.01.2025	       0
		4051567738		10911314	4538307152	00001	2126539	Dust extr. hood DG-EX125/ 5" grinding	8330	0001	             2	PC	PC	000010	681922941	58320016	HLI0550	8300	L05	9999	8330	06.05.2025	10.03.2025	0030	56545878	HLI0550	D886157005	0013886157	            0005	01.03.2025	       0
		4051568109		10914397	4538308520	00001	2349159	Grating disc X-FCM-R 32/37	8330	0001	           400	PC	PC	000010	681924200	58320893	HLI0550	8300	L04	9999	8330	04.04.2025	10.03.2025	0020	56457635	HLI0550	D696214001	0013696214	            0001	26.11.2024	      49
		4051570431		10928731	4538346934	00001	2334277	Injectable mortar HY 200-R V3 500/1/WH	8330	0001	           160	PC	PC	000010	681954043	58313579	HLI0550	8300	L01	9999	8330	13.05.2025	17.03.2025	0010	56533710	HLI0550	D864307002	0013864307	            0002	18.02.2025	      21
		4051570432		10929433	4538346942	00001	2151630	Hammer drill bit TE-CX 12/47	8330	0001	             5	PC	PC	000010	681954051	58325583	HLI0550	8300	L09	9999	8330	13.05.2025	17.03.2025	0270	56554382	HLI0550	D908493020	0013908493	            0020	10.03.2025	       0
		4051570769		10932056	4538350053	00001	2349159	Grating disc X-FCM-R 32/37	8330	0001	         2.000	PC	PC	000010	681956482	58327018	HLI0550	8300	L04	9999	8330	04.04.2025	17.03.2025	0020	56495944	HLI0550	D783342001	0013783342	            0001	13.01.2025	      56
		4051571312		10930266	4538359316	00001	2030020	Firestop block CFS-BL	8650	0001	           360	PC	PC	000010	681963928	58328451	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051571312		10930266	4538359318	00001	2030020	Firestop block CFS-BL	8650	0001	            20	PC	PC	000010	681963929	58328452	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051571312		10930266	4538359319	00001	2030020	Firestop block CFS-BL	8650	0001	            20	PC	PC	000010	681963930	58328878	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051571312		10930266	4538359320	00001	2030020	Firestop block CFS-BL	8650	0001	            20	PC	PC	000010	681963931	58328880	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051571312		10930266	4538359321	00001	2030020	Firestop block CFS-BL	8650	0001	            20	PC	PC	000010	681963932	58328881	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051571312		10930266	4538359323	00001	2030020	Firestop block CFS-BL	8650	0001	            20	PC	PC	000010	681963933	58328882	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0010	56555961	HLI0550	D913804001	0013913804	            0001	11.03.2025	       0
		4051572845		10944258	4538390649	00001	2334277	Injectable mortar HY 200-R V3 500/1/WH	8650	0001	           480	PC	PC	000010	681988267	58329984	HLI0550	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56556737	HLI0550	D903885001	0013903885	            0001	06.03.2025	      11
		4051572845		10944258	4538390650	00001	2101534	Firestop sealant FS-ONE MAX 10.1OZ CART	8650	0001	            24	PC	PC	000010	681988268	58330810	HLI0550	8650	CL1	9999	8650	12.05.2025	24.03.2025	0010	56559543	HLI0550	D919684001	0013919684	            0001	14.03.2025	       0
		4051572852		10943239	4538390596	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681988284	58330166	HLI0550	8300	L01	9999	8330	20.05.2025	24.03.2025	0010	56557904	HLI0550	D915826001	0013915826	            0001	12.03.2025	       0
		4051572852		10943239	4538390597	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	            48	PC	PC	000010	681988285	58330170	HLI0550	8300	L01	9999	8330	20.05.2025	24.03.2025	0010	56557904	HLI0550	D915826001	0013915826	            0001	12.03.2025	       0
		4051572852		10943239	4538390598	00001	2142303	Injectable mortar HIT-RE 10 580/1-WH	8330	0001	           288	PC	PC	000010	681988286	58330168	HLI0550	8300	L01	9999	8330	20.05.2025	24.03.2025	0010	56557904	HLI0550	D915826001	0013915826	            0001	12.03.2025	       0
