26.03.2025				                                                                                                                          List complete material master																																  1


		SOrg.	Plnt		Material	Material number	X-Plant Material Status	MS	   Gross weight	WUn	Spart	ValidFrom	Min.order qty	BUn	Orig	Web	FM rel.	Av	PGr	GRT	Typ	MRPCn	  Min.lot size	BUn	SPT	 PDT	TABCD	XYZ	Pl	   Safety Stock	 Rounding val.	BUn	R.profile	LS	Min. dely qty		BUn
		8300	8330		342999	Repair tool set TE 706 01	14	40	        17.000	G		15.08.2019	           1	PC	CH			ZC	L08	 2	X6	L08	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		356935	Electronics ZK	14	40	           272	G	X	03.09.2011	           1	PC	AT			ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		356936	Electronics DIODE	14	40	           150	G	X	03.09.2011	           1	PC	AT			ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		358112	Seal holder Service assy	14	40	           200	G	X	03.09.2011	           1	PC	LI			ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		362446	Pipe 16x20x800 plastic	14	40	       138,888	G		15.08.2019	          36	PC	DE			ZC	L01	 2	X6	L01	           36	PC	4C	 71	D	N		             0	           36	PC	Z004	PK	          36		PC
		8300	8330		371901	Beam catcher PA 341 (CM/IN)	14	40	            30	G		15.08.2019	           1	PC	JP			ZC	L07	 2	X6	L07	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		373300	Piston X-6-5-P10	14	40	           205	G	X	16.05.2023	           1	PC	AT			ZC	L04	 2	X6	L04	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		378038	Telescopic brace PUA 10	14	40	         2.100	G		15.08.2019	           1	PC	DE			ZC	L07	 2	X6	L07	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		387551	Drip guard HIT-OHC1	14	40	        10,647	G		15.08.2019	          10	PC	DE			ZC	L01	 2	X6	L01	           40	PC	4C	 61	D	N		             0	           40	PC	Z004	PK	          10		PC
		8300	8330		387552	Drip guard HIT-OHC2	14	40	        17,100	G		15.08.2019	          10	PC	DE			ZC	L01	 2	X6	L01	           20	PC	4C	 61	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		403736	Fastening technology manual	14	40	       772,860	G		15.08.2019	           1	PC	DE			ZC	L02	 2	X6	L02	           10	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		376231	Piston X-462-PM	14	40	       284,200	G	X	31.07.2023	           1	PC	AT	X		ZC	L04	 2	ND	L04	            1	PC	4C	 61	C	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		303546	Comfort side handle (M 14) assy	14	40	           214	G	X	03.09.2011	           1	PC	DE	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		273126	Transpointer PX 10 kit	14	80	         2.728	G		30.11.2018	           1	PC	DE			ZC	L07	 2	ND	L07	            1	PC	4C	 54	D	N	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		377646	Scanner PS 200 S	16	80	     2.555,230	G		10.06.2024	           1	PC	GB			ZC	L07	 2	ND	L07	            1	PC	4C	 54	D	N	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		435015	Hammer drill bit TE-CX 9/16"-6"	14	80	           113	G		10.06.2024	           1	PC	DE			ZC	L09	 2	ND	L09	            1	PC	4C	 54	D	Z	X	             0	            1	PC		PK	           1		PC
		8300	8330		435271	Total station POS 18	14	80	     9.619,450	G		10.06.2024	           1	PC	JP			ZC	L07	 2	ND	L07	            1	PC	4C	 54	D	Z	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		435295	Theodolite POT 10	14	80	         9.600	G		10.06.2024	           1	PC	CN		F	ZC	L07	 2	ND	L07	            1	PC	4C	 54	D	N	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2227741	Multi line laser PM 30-MG	14	80	         3.390	G		10.06.2024	           1	PC	CN			ZC	L05	 2	ND	L05	            1	PC	U0	 52	D	N	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2044434	Ferroscan system PS 250	16	40	        11.830	G		10.06.2024	           1	PC	SE		F	ZC	L07	 2	X6	L07	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2115930	Layout tool PLT 300 A22	14	40	        10.040	G		10.06.2024	           1	PC	DE	X	F	ZC	L07	 2	X6	L07	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2202196	Controller PLC 400	14	40	     1.646,230	G		10.06.2024	           1	PC	TW	X	F	ZC	L07	 2	X6	L07	            1	PC	4C	 61	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2411260	Screw anchor KH 3/8"X2 1/8"	14	33	        45,500	G		07.08.2024	          50	PC	MX			ZC	L02	 2	X6	L02	           50	PC	90	 47	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2411263	Screw anchor KH 3/8"X4"	14	33	        69,100	G		07.08.2024	          50	PC	MX			ZC	L02	 2	X6	L02	           50	PC	90	 47	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2411264	Screw anchor KH 3/8"X5"	14	33	        85,667	G		07.08.2024	          30	PC	MX			ZC	L02	 2	X6	L02	           50	PC	90	 47	D	N		             0	           50	PC	Z004	PK	          30		PC
		8300	8330		2411265	Screw anchor KH 1/2"X3"	14	33	       107,900	G		07.08.2024	          30	PC	MX			ZC	L02	 2	X6	L02	           25	PC	90	 47	D	N		             0	           25	PC	Z004	PK	          30		PC
		8300	8330		2411266	Screw anchor KH 1/2"X3 1/2"	14	33	       120,480	G		07.08.2024	          25	PC	MX			ZC	L02	 2	X6	L02	           25	PC	90	 47	D	N		             0	           25	PC	Z004	PK	          25		PC
		8300	8330		2411271	Screw anchor KH 5/8"X4"	14	33	       221,267	G		07.08.2024	          15	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          15		PC
		8300	8330		2411272	Screw anchor KH 5/8"X5 1/2"	14	33	       278,467	G		07.08.2024	          15	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          15		PC
		8300	8330		2411273	Screw anchor KH 5/8"X6 1/2"	14	33	       315,200	G		07.08.2024	          15	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          15		PC
		8300	8330		2411274	Screw anchor KH 3/4"X4 1/2"	14	33	       364,100	G		07.08.2024	          10	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          10		PC
		8300	8330		2411275	Screw anchor KH 3/4"X5 1/2"	14	33	       418,600	G		07.08.2024	          10	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          10		PC
		8300	8330		2411276	Screw anchor KH 3/4"X7"	14	33	       504,400	G		07.08.2024	          10	PC	MX			ZC	L02	 2	X6	L02	           12	PC	90	 47	D	N		             0	           12	PC	Z004	PK	          10		PC
		8300	8330		2411277	Screw anchor KH 3/4"X9"	14	33	       619,700	G		07.08.2024	          10	PC	MX			ZC	L02	 2	X6	L02	           10	PC	90	 47	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2411268	Screw anchor KH 1/2"X4 1/2"	14	33	       142,280	G		07.08.2024	          25	PC	MX			ZC	L02	 2	ND	L02	           25	PC	90	 47	D	N		             0	           25	PC	Z004	PK	          25		PC
		8300	8330		2099228	Recip. saw blade P 20 14 (200) metal	14	33	        24,735	G		07.08.2024	         200	PC	CN	X		ZC	L09	 2	X6	L09	          200	PC	4C	 61	D	Z		             0	          200	PC	Z004	PK	         200		PC
		8300	8330		2360549	Chuck SF 8M-22 M3 thread tap	14	33	       184,800	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2360550	Chuck SF 8M-22 M4 thread tap	14	33	           183	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2360551	Chuck SF 8M-22 M5+M6 thread tap	14	33	           180	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2360552	Chuck SF 8M-22 M8 thread tap	14	33	           174	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2360553	Chuck SF 8M-22 M10 thread tap	14	33	       169,800	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2360554	Chuck SF 8M-22 M12 thread tap	14	33	           172	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2365159	Chuck SF 8M-22 univ	14	33	           326	G		07.08.2024	           1	PC	CN	X		ZC	L15	 2	X6	L15	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2374569	Chuck SF 8M-22 M14 thread tap	14	33	       198,500	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2374640	Chuck SF 8M-22 M16 thread tap	14	33	           196	G	X	07.08.2024	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2342040	Runtime tag AI T320R	14	33	         8,230	G		06.06.2024	         100	PC	TH			ZC	L13	 2	X6	L13	          100	PC	4C	 61	D	N		             0	          100	PC	Z004	PK	         100		PC
		8300	8330		3477933	Disco Abrasivo Corte 4-1/2" - super fino	14	80	            27	G		10.04.2017	          25	PC	BR			ZC	L09	 2	ND	L09	        1.000	PC	20	 75	C	Y	X	             0	        1.000	PC	Z004	PK	          25		PC
		8300	8330		3121620	ARRUELA LISA DX M10 INOX 316	14	80	         0,030	G		03.04.2017	           1	PC	BR			ZC	L04	 2	ND	L04	            1	PC	20	 20	C	Z	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		3122654	DISCO ABRASIVO CORTE 9" FINO	14	80	           208	G		10.04.2017	          30	PC	BR			ZC	L09	 2	ND	L09	        2.000	PC	20	 75	D	Z	X	             0	        2.000	PC	Z004	PK	          30		PC
		8300	8330		360507	Diamond cutting disc DC-D 110/20/CRx5	14	80	       114,330	G		30.03.2017	           5	PC	IN			ZC	L05	 2	ND	L05	          950	PC	4C	 48	A	X	X	             0	           50	PC	Z004	PK	           5		PC
		8300	8330		420982	Change module DD-CM 102 H4S	14	80	           372	G		16.05.2023	           1	PC	HU			ZC	L05	 2	ND	L05	           12	PC	4C	 48	C	Z	X	             0	            6	PC	Z004	PK	           1		PC
		8300	8330		2068247	Laser receiver PRA 20	14	40	       243,250	G		07.01.2016	           1	PC	CN			ZC		 2	X6	U26	            0	PC	44	 48	D	N		             0	            0	PC	ZHQ1	PK	           1		PC
		8300	8330		274006	Battery pack B 36 3.3 Li-Ion	16	80	         1.650	G		11.05.2022	           1	PC	CN			ZR	L09	 2	ND	L09	            0	PC		 46	D	Z	X	             0	            0	PC	Z004	PK	           1		PC
		8300	8330		2277563	Eye bolt MW-EB M8x26	14	33	        15,800	G		06.05.2024	          50	PC	IN	X		ZC	L06	 2	X6	L06	           50	PC	U0	 59	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2277565	Eye bolt MW-EB M10x39	14	33	        31,500	G		06.05.2024	          50	PC	IN	X		ZC	L06	 2	X6	L06	           50	PC	U0	 59	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2277567	Deck hook MW-DH	14	33	        20,900	G		06.05.2024	          50	PC	IN	X		ZC	L06	 2	X6	L06	           50	PC	U0	 59	D	N		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		2278642	Wire with eyebolt MW-EB M10 5.0/1m	14	33	       216,500	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278645	Wire with eyebolt MW-EB M8 1.5/1m	14	33	        45,800	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278646	Wire with eyebolt MW-EB M8 1.5/2m	14	33	        56,500	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278647	Wire with eyebolt MW-EB M8 1.5/3m	14	33	        61,800	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278648	Wire with eyebolt MW-EB M8 1.5/5m	14	33	        90,300	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278649	Wire with eyebolt MW-EB M8 1.5/10m	14	33	       140,100	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278690	Wire with eyebolt MW-EB M8 2.0/1m	14	33	            54	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278691	Wire with eyebolt MW-EB M8 2.0/2m	14	33	        74,500	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278692	Wire with eyebolt MW-EB M8 2.0/3m	14	33	            83	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278693	Wire with eyebolt MW-EB M8 2.0/5m	14	33	           123	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278694	Wire with eyebolt MW-EB M8 2.0/10m	14	33	       200,200	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278695	Wire with eyebolt MW-EB M8 3.0/3m	14	33	       165,400	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278696	Wire with eyebolt MW-EB M8 3.0/5m	14	33	       249,500	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278697	Wire with eyebolt MW-EB M10 5.0/2m	14	33	       327,500	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278698	Wire with eyebolt MW-EB M10 5.0/3m	14	33	       440,100	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278699	Wire with eyebolt MW-EB M10 5.0/5m	14	33	           575	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278700	Wire with eyebolt MW-EB M10 5.0/10m	14	33	     1.225,800	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278703	Wire with eyebolt MW-EB M8 3.0/1m	14	33	        83,300	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278704	Wire with eyebolt MW-EB M8 3.0/2m	14	33	       124,400	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2278705	Eye bolt MW-EB M8 3.0/10m	14	33	       447,900	G		06.05.2024	          10	PC	IN	X		ZC	L06	 2	X6	L06	           10	PC	U0	 59	D	N		             0	           10	PC	Z004	PK	          10		PC
		8300	8330		2257298	Flexi riser OS SPB-RF50 FR1-100-R175 HDG	18	40	         1.300	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 84	D	N	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2257309	Riser OS FOE-150 RI-IN-45-300 R9 FRP	14	40	         3.256	G		01.09.2023	           1	PC	MY			ZC	L11	 2	X6	L11	            1	PC	20	 62	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2257310	Riser OS FOE-150 RI-OU-45-300 R9 FRP	14	40	         3.263	G		01.09.2023	           1	PC	MY			ZC	L11	 2	X6	L11	            1	PC	20	 62	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2257312	Starter Mekano 50-2T ST-WD-200 HDG/CS	14	40	         1.010	G		01.09.2023	           1	PC	CN			ZC	L11	 2	X6	L11	            1	PC	20	 62	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2257320	Wing nut OS A-M WN-M10 HDG	18	40	             9	G		01.09.2023	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 80	D	N	X	             0	            1	PC	Z004	PK	           1		PC
